ID,Age,Masked,Vaccinate,Initial_Status
13816,36,No,No,Susceptible
13817,9,Yes,Yes,Susceptible
13818,47,Yes,No,Susceptible
13819,78,Yes,Yes,Susceptible
13820,51,No,No,Susceptible
13821,76,No,Yes,Susceptible
13822,57,Yes,Yes,Susceptible
13823,32,Yes,No,Susceptible
13824,67,Yes,Yes,Susceptible
13825,57,Yes,No,Susceptible
13826,54,Yes,Yes,Susceptible
13827,16,Yes,No,Susceptible
13828,62,Yes,Yes,Susceptible
13829,84,Yes,No,Susceptible
13830,56,No,Yes,Exposed
13831,23,Yes,No,Susceptible
13832,17,Yes,Yes,Susceptible
13833,80,No,No,Exposed
13834,38,Yes,No,Susceptible
13835,72,Yes,No,Susceptible
13836,83,Yes,No,Susceptible
13837,30,Yes,Yes,Susceptible
13838,58,Yes,No,Susceptible
13839,78,No,No,Susceptible
13840,22,No,No,Recovered
13841,17,No,No,Susceptible
13842,15,Yes,No,Susceptible
13843,48,Yes,No,Susceptible
13844,32,Yes,Yes,Susceptible
13845,77,Yes,No,Susceptible
13846,85,Yes,No,Infectious
13847,40,Yes,Yes,Susceptible
13848,57,Yes,No,Susceptible
13849,58,Yes,No,Susceptible
13850,16,Yes,No,Susceptible
13851,28,Yes,Yes,Susceptible
13852,1,No,No,Susceptible
13853,41,No,No,Susceptible
13854,48,Yes,Yes,Infectious
13855,31,No,Yes,Susceptible
13856,36,No,Yes,Susceptible
13857,33,Yes,No,Susceptible
13858,33,No,No,Susceptible
13859,82,Yes,No,Susceptible
13860,23,No,No,Susceptible
13861,60,No,No,Susceptible
13862,87,Yes,No,Susceptible
13863,79,Yes,Yes,Susceptible
13864,30,No,No,Susceptible
13865,89,No,Yes,Susceptible
13866,45,No,Yes,Infectious
13867,80,Yes,Yes,Infectious
13868,39,Yes,No,Susceptible
13869,45,Yes,No,Infectious
13870,78,No,Yes,Susceptible
13871,81,Yes,Yes,Susceptible
13872,12,No,No,Susceptible
13873,32,Yes,Yes,Susceptible
13874,56,No,No,Susceptible
13875,24,Yes,Yes,Susceptible
13876,13,Yes,No,Susceptible
13877,20,Yes,Yes,Infectious
13878,79,Yes,No,Susceptible
13879,56,Yes,Yes,Infectious
13880,53,No,Yes,Susceptible
13881,68,Yes,Yes,Susceptible
13882,54,Yes,No,Susceptible
13883,34,No,No,Susceptible
13884,28,Yes,Yes,Susceptible
13885,50,No,No,Recovered
13886,2,Yes,No,Susceptible
13887,26,Yes,No,Susceptible
13888,51,Yes,Yes,Susceptible
13889,47,Yes,No,Susceptible
13890,26,Yes,No,Recovered
13891,84,No,No,Susceptible
13892,84,Yes,No,Susceptible
13893,75,Yes,No,Susceptible
13894,74,Yes,No,Susceptible
13895,61,Yes,Yes,Susceptible
13896,23,Yes,No,Susceptible
13897,37,No,Yes,Susceptible
13898,41,No,No,Exposed
13899,52,No,No,Susceptible
13900,83,No,Yes,Susceptible
13901,82,Yes,No,Susceptible
13902,49,Yes,No,Infectious
13903,27,No,Yes,Susceptible
13904,6,Yes,No,Exposed
13905,74,Yes,No,Susceptible
13906,66,Yes,Yes,Susceptible
13907,24,Yes,No,Susceptible
13908,38,Yes,Yes,Susceptible
13909,28,Yes,No,Susceptible
13910,28,Yes,Yes,Infectious
13911,66,Yes,No,Susceptible
13912,61,No,Yes,Susceptible
13913,46,Yes,Yes,Susceptible
13914,69,Yes,No,Susceptible
13915,75,No,No,Susceptible
13916,74,Yes,No,Susceptible
13917,43,Yes,Yes,Susceptible
13918,59,No,Yes,Susceptible
13919,2,Yes,Yes,Susceptible
13920,15,Yes,No,Susceptible
13921,37,Yes,Yes,Susceptible
13922,71,Yes,No,Susceptible
13923,20,No,No,Susceptible
13924,35,Yes,No,Susceptible
13925,34,Yes,No,Exposed
13926,86,No,No,Susceptible
13927,31,Yes,Yes,Susceptible
13928,87,Yes,Yes,Susceptible
13929,19,No,No,Exposed
13930,68,No,Yes,Susceptible
13931,24,Yes,Yes,Susceptible
13932,84,Yes,Yes,Susceptible
13933,39,No,No,Susceptible
13934,54,Yes,No,Susceptible
13935,39,Yes,No,Susceptible
13936,17,Yes,No,Susceptible
13937,19,No,Yes,Infectious
13938,48,Yes,No,Susceptible
13939,35,Yes,No,Susceptible
13940,32,Yes,No,Susceptible
13941,47,Yes,No,Susceptible
13942,47,Yes,No,Susceptible
13943,64,No,No,Susceptible
13944,46,Yes,No,Susceptible
13945,35,Yes,Yes,Susceptible
13946,17,Yes,Yes,Susceptible
13947,42,Yes,No,Susceptible
13948,29,Yes,No,Susceptible
13949,70,No,Yes,Susceptible
13950,17,No,No,Susceptible
13951,81,No,No,Susceptible
13952,14,Yes,Yes,Susceptible
13953,24,Yes,No,Susceptible
13954,57,Yes,Yes,Susceptible
13955,50,Yes,Yes,Susceptible
13956,57,Yes,No,Susceptible
13957,61,Yes,No,Susceptible
13958,39,Yes,No,Susceptible
13959,55,Yes,No,Susceptible
13960,36,Yes,Yes,Susceptible
13961,37,No,Yes,Susceptible
13962,14,Yes,Yes,Susceptible
13963,27,No,No,Susceptible
13964,83,Yes,No,Susceptible
13965,31,No,No,Susceptible
13966,73,Yes,No,Susceptible
13967,81,Yes,No,Susceptible
13968,83,No,No,Susceptible
13969,44,Yes,No,Susceptible
13970,68,No,Yes,Susceptible
13971,48,Yes,Yes,Exposed
13972,57,No,No,Susceptible
13973,75,Yes,No,Recovered
13974,22,No,Yes,Susceptible
13975,4,Yes,Yes,Exposed
13976,81,Yes,No,Susceptible
13977,72,Yes,Yes,Susceptible
13978,46,Yes,Yes,Susceptible
13979,59,No,No,Susceptible
13980,34,Yes,Yes,Susceptible
13981,11,Yes,Yes,Susceptible
13982,31,No,No,Susceptible
13983,11,Yes,Yes,Recovered
13984,56,Yes,No,Susceptible
13985,38,Yes,No,Susceptible
13986,21,No,Yes,Susceptible
13987,10,Yes,No,Susceptible
13988,26,Yes,No,Susceptible
13989,8,Yes,Yes,Susceptible
13990,8,Yes,No,Infectious
13991,60,Yes,Yes,Infectious
13992,72,No,Yes,Recovered
13993,34,No,No,Susceptible
13994,16,Yes,Yes,Susceptible
13995,13,Yes,No,Susceptible
13996,87,No,Yes,Susceptible
13997,76,Yes,Yes,Susceptible
13998,22,Yes,No,Susceptible
13999,27,No,Yes,Susceptible
14000,64,Yes,No,Susceptible
14001,2,Yes,No,Susceptible
14002,26,No,No,Susceptible
14003,83,Yes,No,Susceptible
14004,69,No,Yes,Susceptible
14005,84,No,Yes,Susceptible
14006,30,No,No,Susceptible
14007,8,Yes,No,Susceptible
14008,38,No,No,Susceptible
14009,61,No,No,Susceptible
14010,81,Yes,No,Susceptible
14011,65,Yes,No,Susceptible
14012,67,No,No,Exposed
14013,46,Yes,No,Susceptible
14014,72,Yes,Yes,Susceptible
14015,43,Yes,No,Susceptible
14016,59,No,Yes,Susceptible
14017,46,Yes,No,Susceptible
14018,72,Yes,No,Susceptible
14019,35,Yes,Yes,Susceptible
14020,39,Yes,No,Susceptible
14021,51,Yes,Yes,Infectious
14022,4,Yes,No,Susceptible
14023,80,No,No,Susceptible
14024,77,Yes,Yes,Susceptible
14025,84,Yes,No,Susceptible
14026,51,Yes,Yes,Susceptible
14027,5,Yes,No,Infectious
14028,55,Yes,No,Susceptible
14029,20,No,Yes,Exposed
14030,24,Yes,No,Susceptible
14031,36,No,Yes,Susceptible
14032,34,Yes,Yes,Susceptible
14033,54,Yes,No,Susceptible
14034,34,Yes,No,Susceptible
14035,83,No,No,Susceptible
14036,17,Yes,Yes,Susceptible
14037,5,Yes,No,Susceptible
14038,89,Yes,Yes,Susceptible
14039,18,Yes,No,Susceptible
14040,55,No,No,Exposed
14041,53,Yes,Yes,Infectious
14042,50,No,Yes,Susceptible
14043,72,No,Yes,Susceptible
14044,79,Yes,No,Susceptible
14045,45,No,No,Susceptible
14046,13,No,No,Susceptible
14047,16,Yes,Yes,Susceptible
14048,86,Yes,No,Susceptible
14049,84,Yes,No,Susceptible
14050,13,Yes,Yes,Susceptible
14051,20,Yes,No,Susceptible
14052,66,Yes,Yes,Susceptible
14053,47,No,Yes,Susceptible
14054,19,Yes,No,Exposed
14055,45,No,No,Susceptible
14056,37,Yes,No,Recovered
14057,54,Yes,No,Susceptible
14058,6,No,No,Susceptible
14059,14,Yes,No,Susceptible
14060,4,Yes,Yes,Susceptible
14061,86,Yes,Yes,Susceptible
14062,55,No,No,Susceptible
14063,34,No,No,Susceptible
14064,27,Yes,Yes,Susceptible
14065,7,Yes,Yes,Susceptible
14066,3,No,Yes,Susceptible
14067,47,Yes,Yes,Susceptible
14068,2,No,Yes,Susceptible
14069,80,No,Yes,Susceptible
14070,25,No,No,Susceptible
14071,60,No,No,Susceptible
14072,79,No,Yes,Recovered
14073,24,Yes,Yes,Susceptible
14074,15,No,No,Susceptible
14075,14,Yes,Yes,Susceptible
14076,54,Yes,Yes,Susceptible
14077,78,Yes,No,Susceptible
14078,6,No,No,Susceptible
14079,78,Yes,No,Susceptible
14080,81,Yes,No,Susceptible
14081,18,Yes,Yes,Susceptible
14082,20,Yes,No,Susceptible
14083,62,Yes,Yes,Susceptible
14084,81,No,Yes,Susceptible
14085,80,Yes,Yes,Susceptible
14086,40,No,No,Susceptible
14087,39,Yes,Yes,Susceptible
14088,52,No,Yes,Exposed
14089,32,Yes,No,Susceptible
14090,73,No,No,Susceptible
14091,27,Yes,Yes,Exposed
14092,52,Yes,Yes,Susceptible
14093,63,Yes,Yes,Susceptible
14094,74,Yes,Yes,Susceptible
14095,63,No,Yes,Susceptible
14096,17,Yes,No,Susceptible
14097,49,Yes,Yes,Exposed
14098,81,Yes,Yes,Susceptible
14099,82,No,Yes,Susceptible
14100,23,No,Yes,Susceptible
14101,72,Yes,No,Susceptible
14102,13,Yes,Yes,Susceptible
14103,23,Yes,Yes,Susceptible
14104,57,Yes,No,Susceptible
14105,62,Yes,No,Susceptible
14106,54,Yes,Yes,Susceptible
14107,20,Yes,No,Susceptible
14108,86,No,Yes,Susceptible
14109,52,Yes,Yes,Susceptible
14110,23,No,No,Susceptible
14111,35,Yes,Yes,Susceptible
14112,67,Yes,Yes,Susceptible
14113,34,Yes,No,Susceptible
14114,33,Yes,No,Susceptible
14115,46,Yes,No,Susceptible
14116,81,Yes,Yes,Susceptible
14117,45,No,No,Susceptible
14118,19,Yes,No,Susceptible
14119,87,Yes,Yes,Susceptible
14120,15,No,No,Susceptible
14121,78,Yes,No,Susceptible
14122,66,Yes,Yes,Infectious
14123,39,No,No,Susceptible
14124,18,No,No,Susceptible
14125,70,Yes,No,Exposed
14126,59,No,No,Susceptible
14127,32,No,Yes,Infectious
14128,21,Yes,Yes,Susceptible
14129,40,Yes,No,Susceptible
14130,27,Yes,No,Susceptible
14131,2,Yes,No,Susceptible
14132,80,Yes,Yes,Susceptible
14133,39,Yes,No,Susceptible
14134,86,Yes,No,Susceptible
14135,56,No,No,Susceptible
14136,13,Yes,No,Susceptible
14137,56,Yes,Yes,Susceptible
14138,66,No,Yes,Susceptible
14139,78,Yes,No,Susceptible
14140,56,Yes,Yes,Susceptible
14141,28,Yes,No,Susceptible
14142,64,No,Yes,Recovered
14143,71,No,Yes,Susceptible
14144,82,No,No,Infectious
14145,64,Yes,No,Susceptible
14146,56,Yes,No,Susceptible
14147,41,Yes,No,Susceptible
14148,41,No,Yes,Susceptible
14149,4,Yes,No,Susceptible
14150,57,No,No,Susceptible
14151,30,No,No,Susceptible
14152,88,Yes,Yes,Susceptible
14153,84,No,No,Susceptible
14154,46,No,No,Susceptible
14155,56,Yes,No,Susceptible
14156,31,Yes,No,Susceptible
14157,88,No,No,Infectious
14158,7,No,No,Susceptible
14159,77,Yes,Yes,Susceptible
14160,54,Yes,Yes,Susceptible
14161,8,No,No,Susceptible
14162,55,Yes,No,Susceptible
14163,69,Yes,No,Recovered
14164,44,Yes,Yes,Susceptible
14165,13,Yes,No,Exposed
14166,20,No,No,Susceptible
14167,78,Yes,No,Susceptible
14168,32,No,Yes,Susceptible
14169,60,Yes,No,Susceptible
14170,50,Yes,Yes,Susceptible
14171,27,No,No,Susceptible
14172,25,Yes,Yes,Susceptible
14173,52,No,No,Susceptible
14174,68,Yes,No,Infectious
14175,21,No,No,Infectious
14176,18,Yes,No,Susceptible
14177,39,Yes,Yes,Susceptible
14178,15,Yes,Yes,Infectious
14179,53,Yes,Yes,Susceptible
14180,38,Yes,No,Infectious
14181,48,Yes,No,Susceptible
14182,52,Yes,Yes,Susceptible
14183,88,Yes,Yes,Susceptible
14184,72,No,No,Recovered
14185,28,Yes,No,Exposed
14186,85,Yes,No,Susceptible
14187,16,No,Yes,Susceptible
14188,16,Yes,Yes,Susceptible
14189,35,Yes,Yes,Susceptible
14190,17,Yes,Yes,Susceptible
14191,73,No,No,Susceptible
14192,52,Yes,Yes,Infectious
14193,82,Yes,Yes,Susceptible
14194,12,Yes,No,Exposed
14195,83,Yes,Yes,Susceptible
14196,48,Yes,No,Susceptible
14197,22,Yes,No,Susceptible
14198,49,Yes,Yes,Susceptible
14199,52,Yes,Yes,Susceptible
14200,79,Yes,Yes,Susceptible
14201,1,No,No,Susceptible
14202,66,Yes,No,Susceptible
14203,64,No,No,Susceptible
14204,8,Yes,No,Susceptible
14205,86,Yes,No,Susceptible
14206,25,No,Yes,Susceptible
14207,66,Yes,No,Susceptible
14208,73,No,Yes,Susceptible
14209,73,Yes,No,Susceptible
14210,77,No,Yes,Exposed
14211,70,Yes,No,Susceptible
14212,79,Yes,No,Susceptible
14213,51,No,No,Susceptible
14214,53,Yes,No,Susceptible
14215,15,Yes,Yes,Susceptible
14216,50,Yes,Yes,Susceptible
14217,71,Yes,No,Susceptible
14218,75,Yes,Yes,Susceptible
14219,38,Yes,Yes,Susceptible
14220,40,Yes,No,Susceptible
14221,66,No,Yes,Susceptible
14222,39,Yes,Yes,Susceptible
14223,74,Yes,No,Susceptible
14224,17,Yes,Yes,Susceptible
14225,7,Yes,No,Susceptible
14226,39,Yes,Yes,Susceptible
14227,68,No,Yes,Recovered
14228,35,No,Yes,Susceptible
14229,51,Yes,Yes,Susceptible
14230,47,Yes,No,Susceptible
14231,36,Yes,Yes,Susceptible
14232,64,Yes,No,Susceptible
14233,89,No,Yes,Susceptible
14234,13,No,Yes,Susceptible
14235,18,Yes,No,Susceptible
14236,21,Yes,Yes,Susceptible
14237,65,Yes,No,Susceptible
14238,8,Yes,Yes,Susceptible
14239,48,No,No,Susceptible
14240,85,No,No,Susceptible
14241,43,Yes,Yes,Susceptible
14242,53,Yes,No,Susceptible
14243,85,No,No,Susceptible
14244,27,Yes,Yes,Susceptible
14245,19,Yes,No,Susceptible
14246,23,Yes,No,Susceptible
14247,50,No,No,Susceptible
14248,51,Yes,Yes,Susceptible
14249,43,No,Yes,Susceptible
14250,51,Yes,Yes,Susceptible
14251,69,Yes,No,Susceptible
14252,41,Yes,No,Susceptible
14253,72,Yes,Yes,Susceptible
14254,11,Yes,No,Susceptible
14255,80,Yes,No,Susceptible
14256,88,No,Yes,Exposed
14257,85,No,Yes,Susceptible
14258,52,No,Yes,Infectious
14259,23,No,No,Susceptible
14260,49,Yes,No,Susceptible
14261,38,No,Yes,Susceptible
14262,47,No,Yes,Susceptible
14263,72,Yes,No,Susceptible
14264,7,Yes,Yes,Susceptible
14265,66,Yes,No,Recovered
14266,77,No,No,Susceptible
14267,62,Yes,Yes,Susceptible
14268,87,Yes,Yes,Susceptible
14269,29,Yes,Yes,Susceptible
14270,38,Yes,Yes,Susceptible
14271,84,No,No,Susceptible
14272,33,Yes,Yes,Susceptible
14273,29,Yes,Yes,Susceptible
14274,79,No,No,Susceptible
14275,23,Yes,No,Susceptible
14276,3,Yes,No,Exposed
14277,45,No,Yes,Infectious
14278,8,No,Yes,Susceptible
14279,86,No,Yes,Susceptible
14280,29,Yes,No,Exposed
14281,2,No,No,Susceptible
14282,50,Yes,No,Recovered
14283,65,No,No,Susceptible
14284,20,Yes,Yes,Exposed
14285,52,No,No,Susceptible
14286,85,Yes,No,Recovered
14287,37,Yes,Yes,Susceptible
14288,72,Yes,Yes,Susceptible
14289,27,Yes,Yes,Susceptible
14290,47,Yes,No,Susceptible
14291,6,No,No,Susceptible
14292,60,No,Yes,Susceptible
14293,45,Yes,Yes,Susceptible
14294,44,Yes,No,Susceptible
14295,83,Yes,Yes,Susceptible
14296,18,Yes,Yes,Susceptible
14297,65,Yes,No,Exposed
14298,25,Yes,Yes,Susceptible
14299,27,Yes,Yes,Infectious
14300,7,Yes,Yes,Susceptible
14301,44,Yes,Yes,Susceptible
14302,29,Yes,No,Susceptible
14303,44,Yes,No,Exposed
14304,36,Yes,No,Susceptible
14305,19,Yes,Yes,Susceptible
14306,6,Yes,Yes,Susceptible
14307,25,No,Yes,Susceptible
14308,31,Yes,Yes,Susceptible
14309,9,No,Yes,Susceptible
14310,84,Yes,No,Susceptible
14311,74,No,Yes,Susceptible
14312,37,Yes,No,Exposed
14313,27,Yes,Yes,Susceptible
14314,13,Yes,No,Susceptible
14315,41,No,No,Susceptible
14316,66,Yes,No,Susceptible
14317,85,No,Yes,Susceptible
14318,24,No,No,Exposed
14319,44,Yes,No,Susceptible
14320,60,Yes,No,Susceptible
14321,9,Yes,Yes,Susceptible
14322,2,No,No,Susceptible
14323,56,Yes,Yes,Susceptible
14324,30,No,Yes,Susceptible
14325,22,Yes,No,Exposed
14326,75,No,No,Susceptible
14327,81,No,No,Susceptible
14328,13,Yes,No,Susceptible
14329,71,Yes,Yes,Infectious
14330,16,No,Yes,Susceptible
14331,45,Yes,Yes,Susceptible
14332,65,Yes,No,Susceptible
14333,11,Yes,No,Susceptible
14334,70,No,Yes,Recovered
14335,20,Yes,No,Susceptible
14336,63,Yes,No,Susceptible
14337,12,Yes,Yes,Susceptible
14338,62,No,Yes,Susceptible
14339,42,Yes,No,Susceptible
14340,83,No,No,Susceptible
14341,69,Yes,No,Susceptible
14342,58,Yes,Yes,Recovered
14343,5,Yes,Yes,Susceptible
14344,27,Yes,Yes,Susceptible
14345,28,No,Yes,Susceptible
14346,26,Yes,No,Recovered
14347,49,Yes,No,Susceptible
14348,21,Yes,Yes,Susceptible
14349,1,No,Yes,Exposed
14350,58,No,Yes,Susceptible
14351,79,Yes,No,Susceptible
14352,55,No,No,Susceptible
14353,81,Yes,No,Susceptible
14354,26,No,Yes,Susceptible
14355,84,Yes,Yes,Susceptible
14356,25,No,Yes,Susceptible
14357,77,Yes,No,Susceptible
14358,33,Yes,No,Susceptible
14359,89,Yes,No,Susceptible
14360,72,Yes,No,Susceptible
14361,69,Yes,No,Susceptible
14362,6,Yes,No,Susceptible
14363,23,Yes,Yes,Susceptible
14364,30,No,No,Susceptible
14365,78,Yes,Yes,Susceptible
14366,54,Yes,No,Susceptible
14367,87,Yes,No,Susceptible
14368,11,No,No,Susceptible
14369,31,Yes,No,Susceptible
14370,6,Yes,Yes,Susceptible
14371,11,Yes,Yes,Susceptible
14372,77,Yes,Yes,Susceptible
14373,12,Yes,No,Susceptible
14374,66,No,Yes,Susceptible
14375,53,Yes,Yes,Exposed
14376,36,Yes,Yes,Susceptible
14377,17,No,Yes,Susceptible
14378,28,Yes,Yes,Susceptible
14379,22,No,No,Susceptible
14380,7,Yes,Yes,Susceptible
14381,15,No,No,Susceptible
14382,11,Yes,Yes,Susceptible
14383,24,Yes,Yes,Recovered
14384,67,Yes,Yes,Susceptible
14385,30,Yes,Yes,Susceptible
14386,70,Yes,Yes,Exposed
14387,66,Yes,Yes,Susceptible
14388,61,Yes,No,Susceptible
14389,78,Yes,Yes,Susceptible
14390,41,Yes,Yes,Susceptible
14391,82,Yes,Yes,Susceptible
14392,51,Yes,Yes,Susceptible
14393,44,Yes,No,Susceptible
14394,13,Yes,Yes,Exposed
14395,12,No,Yes,Susceptible
14396,82,No,Yes,Susceptible
14397,9,No,Yes,Susceptible
14398,85,Yes,No,Susceptible
14399,48,Yes,No,Susceptible
14400,49,Yes,No,Susceptible
14401,53,Yes,Yes,Susceptible
14402,56,Yes,No,Susceptible
14403,40,No,No,Susceptible
14404,24,Yes,No,Susceptible
14405,72,Yes,No,Susceptible
14406,33,Yes,No,Susceptible
14407,23,No,Yes,Susceptible
14408,77,No,Yes,Susceptible
14409,54,Yes,No,Susceptible
14410,53,No,Yes,Susceptible
14411,49,Yes,No,Susceptible
14412,78,No,No,Susceptible
14413,78,No,Yes,Exposed
14414,80,Yes,No,Exposed
14415,49,Yes,Yes,Susceptible
14416,60,Yes,No,Susceptible
14417,65,Yes,Yes,Susceptible
14418,32,Yes,Yes,Susceptible
14419,79,Yes,No,Susceptible
14420,21,No,Yes,Susceptible
14421,18,Yes,No,Infectious
14422,60,No,Yes,Susceptible
14423,13,Yes,No,Susceptible
14424,24,No,No,Susceptible
14425,30,Yes,Yes,Susceptible
14426,2,Yes,Yes,Susceptible
14427,83,Yes,Yes,Susceptible
14428,25,Yes,No,Susceptible
14429,50,Yes,Yes,Susceptible
14430,14,Yes,No,Susceptible
14431,6,Yes,Yes,Susceptible
14432,76,Yes,Yes,Susceptible
14433,84,Yes,Yes,Susceptible
14434,87,No,Yes,Susceptible
14435,30,Yes,Yes,Susceptible
14436,30,No,Yes,Infectious
14437,38,No,No,Susceptible
14438,58,Yes,Yes,Susceptible
14439,41,Yes,Yes,Susceptible
14440,57,Yes,No,Susceptible
14441,36,Yes,No,Susceptible
14442,64,Yes,No,Susceptible
14443,16,Yes,No,Susceptible
14444,88,No,Yes,Susceptible
14445,78,Yes,No,Infectious
14446,72,Yes,Yes,Susceptible
14447,14,Yes,Yes,Susceptible
14448,31,Yes,No,Susceptible
14449,66,No,Yes,Infectious
14450,68,Yes,Yes,Susceptible
14451,65,No,Yes,Susceptible
14452,55,Yes,No,Susceptible
14453,84,No,Yes,Susceptible
14454,78,Yes,Yes,Susceptible
14455,40,No,Yes,Susceptible
14456,25,Yes,No,Infectious
14457,25,Yes,Yes,Susceptible
14458,3,Yes,No,Susceptible
14459,69,No,No,Susceptible
14460,26,Yes,No,Susceptible
14461,40,Yes,Yes,Susceptible
14462,38,No,Yes,Susceptible
14463,38,Yes,Yes,Susceptible
14464,68,Yes,No,Susceptible
14465,7,Yes,No,Susceptible
14466,30,Yes,No,Susceptible
14467,19,Yes,Yes,Susceptible
14468,35,No,Yes,Susceptible
14469,33,Yes,No,Susceptible
14470,33,Yes,Yes,Susceptible
14471,78,Yes,No,Recovered
14472,38,No,Yes,Susceptible
14473,10,Yes,No,Susceptible
14474,57,No,Yes,Susceptible
14475,28,Yes,Yes,Susceptible
14476,78,Yes,Yes,Susceptible
14477,38,Yes,Yes,Susceptible
14478,16,No,No,Susceptible
14479,21,Yes,Yes,Susceptible
14480,6,No,Yes,Susceptible
14481,41,No,Yes,Susceptible
14482,15,Yes,Yes,Susceptible
14483,3,Yes,Yes,Exposed
14484,43,No,No,Susceptible
14485,47,Yes,No,Susceptible
14486,14,Yes,No,Recovered
14487,66,Yes,Yes,Susceptible
14488,29,Yes,No,Susceptible
14489,4,Yes,No,Susceptible
14490,26,Yes,No,Infectious
14491,12,No,No,Susceptible
14492,2,Yes,No,Susceptible
14493,17,Yes,Yes,Susceptible
14494,35,Yes,Yes,Susceptible
14495,10,No,No,Susceptible
14496,86,Yes,No,Susceptible
14497,43,Yes,Yes,Susceptible
14498,21,Yes,Yes,Susceptible
14499,15,Yes,Yes,Susceptible
14500,35,Yes,Yes,Susceptible
14501,85,Yes,No,Susceptible
14502,85,Yes,Yes,Susceptible
14503,85,No,Yes,Susceptible
14504,60,Yes,Yes,Susceptible
14505,44,No,Yes,Susceptible
14506,5,Yes,No,Susceptible
14507,73,Yes,No,Susceptible
14508,18,Yes,Yes,Exposed
14509,21,No,Yes,Susceptible
14510,72,Yes,No,Susceptible
14511,74,Yes,No,Susceptible
14512,51,Yes,Yes,Susceptible
14513,41,Yes,Yes,Susceptible
14514,24,No,No,Susceptible
14515,24,Yes,No,Susceptible
14516,38,No,No,Susceptible
14517,44,No,No,Susceptible
14518,57,No,Yes,Susceptible
14519,59,Yes,No,Susceptible
14520,34,Yes,No,Exposed
14521,75,Yes,No,Susceptible
14522,82,Yes,Yes,Susceptible
14523,23,Yes,Yes,Susceptible
14524,86,No,No,Susceptible
14525,43,Yes,Yes,Susceptible
14526,82,No,Yes,Susceptible
14527,40,Yes,No,Susceptible
14528,47,Yes,No,Recovered
14529,41,No,No,Susceptible
14530,47,Yes,No,Susceptible
14531,20,Yes,No,Susceptible
14532,77,No,No,Susceptible
14533,65,Yes,Yes,Susceptible
14534,68,Yes,No,Susceptible
14535,24,Yes,No,Susceptible
14536,36,No,Yes,Susceptible
14537,45,Yes,Yes,Susceptible
14538,2,No,Yes,Susceptible
14539,28,Yes,Yes,Susceptible
14540,26,Yes,No,Susceptible
14541,23,No,Yes,Susceptible
14542,79,Yes,No,Susceptible
14543,36,Yes,No,Exposed
14544,6,No,Yes,Susceptible
14545,35,Yes,No,Susceptible
14546,38,Yes,No,Susceptible
14547,35,No,Yes,Susceptible
14548,74,No,Yes,Susceptible
14549,53,No,No,Susceptible
14550,38,Yes,Yes,Recovered
14551,59,No,Yes,Susceptible
14552,43,Yes,No,Susceptible
14553,4,Yes,No,Susceptible
14554,5,Yes,Yes,Susceptible
14555,68,Yes,Yes,Susceptible
14556,45,Yes,Yes,Susceptible
14557,80,Yes,No,Susceptible
14558,25,Yes,No,Susceptible
14559,78,Yes,Yes,Susceptible
14560,11,No,No,Susceptible
14561,29,Yes,No,Infectious
14562,34,Yes,No,Susceptible
14563,86,No,Yes,Susceptible
14564,14,Yes,Yes,Susceptible
14565,24,Yes,Yes,Susceptible
14566,59,No,No,Susceptible
14567,39,Yes,Yes,Susceptible
14568,26,Yes,No,Susceptible
14569,43,No,Yes,Susceptible
14570,36,Yes,No,Susceptible
14571,39,No,No,Susceptible
14572,61,Yes,Yes,Susceptible
